,0,1,2,3,5,6,7,9,10,22,23
513,(511.8212568044733-500.57345913306943j),(496.4007541289612+127.86194865047227j),(-345.8237955608073+228.4111655380621j),(357.83745982559475-313.8481202044968j),(724.5092096705007-369.7773819378082j),(91.96127471071985-517.2535934095866j),(-538.3962340467789-283.61162382367564j),(921.6353554526024+121.42125883637621j),(-698.8382183428798-3.5462742431619176j),(373.91419990003124-700.3277523972679j),(-7.50355546915705+653.8109382348412j)
514,(492.0597294269788-510.7604181070785j),(508.7735651265148+141.53628768224422j),(-353.7411438993377+227.65628317236883j),(370.3851694933739-309.97792590306005j),(721.102084041292-358.62931401599644j),(83.89892492502538-542.5391180078967j),(-556.8228449451655-295.0367242332445j),(914.983424435386+122.08165922550398j),(-716.9912044163107-5.689613070085294j),(367.22362830819657-712.2147345147166j),(-13.758768029635554+652.111708557268j)
515,(500.26134776874824-520.469802346118j),(511.3547483109363+126.51979474395819j),(-364.2183024217223+219.5974057639789j),(350.7553670311988-320.493332468812j),(720.6332271768495-370.2289288356321j),(88.6527299194651-543.944268329203j),(-554.0876896034101-305.00294625346066j),(925.1845833153023+121.07783444365472j),(-707.2902381354895-6.67043597185182j),(366.31371206470806-704.3478299206504j),(-2.6395785517048864+644.5413478437222j)
516,(509.078945059732-508.89632312271567j),(493.7660819820988+121.07871706607862j),(-353.27288293723825+215.4980659583838j),(353.9622831154855-302.2914229868784j),(706.7431622435117-375.11547352221294j),(76.66305702917444-524.5953028237572j),(-535.0081007439825-290.14987286365965j),(900.5364066539818+119.2562646999684j),(-706.8369854502489-19.821778591768023j),(357.1663774538524-695.8076629677439j),(-11.924039097600751+642.4614434833267j)
517,(472.06275976826794-519.8873362769194j),(479.01658163375646+128.4074635501513j),(-347.2840687805196+212.91357302264788j),(354.72253630476865-294.1603466016683j),(696.2551289323666-368.1322251484864j),(84.84870638059753-506.23368410678387j),(-526.6140448206716-287.23251889812224j),(872.622212702637+125.775875592988j),(-689.7064801221167-25.414703984218086j),(355.5322485715346-685.5865433360397j),(-11.895290009722459+636.6532058956706j)
518,(513.0357870870054-508.8143002819223j),(491.8347835376031+131.21894522665664j),(-361.8403863575129+209.56366645487006j),(377.1137943277739-290.62143119875293j),(717.1176690752928-361.149945530418j),(94.16588897105882-535.2067712905175j),(-530.3275232554602-311.8776905448809j),(922.3252513112532+159.8457732124437j),(-723.8105335619397-44.362310696383034j),(384.9809716117151-703.1865952457273j),(-37.843278171053086+637.1940142016085j)
519,(474.7183412094845-471.63583686615107j),(472.9058149295533+122.5333996913112j),(-352.01247006028876+200.47275192281163j),(359.56900301623386-268.4891955036285j),(696.9909061373727-316.87640676581975j),(75.05242205452606-504.99495750868j),(-491.0328421352646-300.57634669892303j),(886.8778930744313+145.821014886152j),(-667.7317051836565-47.194587223156766j),(367.18425034300543-659.3370505130367j),(-27.26242536222206+605.365241374649j)
520,(521.7888306022728-481.1096917225748j),(486.18647001649146+150.61542165553598j),(-370.84078168151126+191.5167718858606j),(387.4448606154987-265.99581373453054j),(743.9088794881488-322.7954334415336j),(109.9667545632085-526.0394787680372j),(-512.8583968525207-349.80366001883897j),(916.8660580175932+177.20602790696245j),(-707.0958474443031-72.29985897316959j),(400.3777876214817-673.6991233894275j),(-54.07696205634528+638.8644333579431j)
521,(513.9518499065833-432.65138808457755j),(442.2081024081971+152.81918940176007j),(-339.27338461465706+172.29117443918219j),(356.4817146203591-239.03608008497548j),(678.117514465379-306.11251301199866j),(97.36177669093196-487.53944713977546j),(-482.6580748127417-318.57511127299017j),(842.5768766217768+192.74953029665585j),(-660.1664261082435-76.48798639028146j),(371.52518518803925-637.1672134992103j),(-58.84440529642624+593.3295922599664j)
522,(513.2702282559217-501.4431144045226j),(481.2173681781695+157.4166314563133j),(-370.628822920977+185.8318207799943j),(388.64911211611314-249.17850199762913j),(750.7541430595754-321.9024896647529j),(99.49792470075936-520.1774987547527j),(-516.9466171714446-329.1643351048295j),(895.6954557736692+145.48261387435923j),(-699.6848994520848-79.77105482701249j),(396.08744968307917-684.4376879688658j),(-52.79141387348638+637.6861620629379j)
523,(492.9651642684412-443.9370983039732j),(462.80164618543705+152.52204794064983j),(-357.4036305557046+168.98174363689952j),(382.5395533724854-238.86705926933243j),(705.7189814095926-315.51361726776776j),(99.20370145093752-493.61206086915587j),(-475.9777437070808-331.4518657992788j),(861.5361023529636+156.79515487278647j),(-675.014605784014-88.09217114817807j),(385.1887885559666-639.5946979445355j),(-69.04015794496635+612.3970593210087j)
524,(516.6237677501384-456.5503839039945j),(462.00738997765995+160.81400226653304j),(-354.400571271643+178.26758111235756j),(390.0981953151274-235.86189503314642j),(719.9437939745854-331.59631088676446j),(106.65826247258339-495.8477968954523j),(-485.5863315900148-356.35479836150535j),(895.1550626897244+170.72668638383428j),(-681.1933660356426-105.47944844063065j),(395.5988229251593-667.774252506138j),(-61.70004745332288+625.211465062787j)
525,(495.99844400580434-468.5969725317849j),(468.1853473745539+144.97758915607545j),(-357.96820362787787+177.42595455209684j),(382.3150395905611-238.7088344207737j),(702.8383073924047-322.47596314077606j),(106.05440312537209-499.1362345821504j),(-479.460030782869-345.30752123830126j),(873.3512467449021+168.93975167681734j),(-682.6081727551797-96.59042176361149j),(390.0686627608614-658.1740250495025j),(-68.0897091604999+610.9247546191524j)
526,(522.2618188958712-453.44782228705617j),(477.5957752622661+161.87979705632353j),(-369.50185365740873+176.6331617300337j),(394.2516725084088-237.21938892487685j),(735.7301598448071-316.03137244044035j),(109.5643034712814-519.0631610291877j),(-481.0826308437198-356.79072353339353j),(901.2261293020122+189.03512615364522j),(-690.1839079126141-111.62257059504614j),(395.09373259677994-654.5005460718706j),(-70.52300040459676+621.7965919114104j)
527,(500.3674247698895-476.750169492458j),(473.7630459121104+142.46650474254426j),(-367.89849935365686+178.62481631609313j),(392.93521587104516-242.30961946763813j),(704.3924239156213-336.12935030732933j),(92.7089833849693-512.772681238519j),(-487.48813099243597-338.20000707965016j),(887.6483257431635+148.23666085525457j),(-668.0232292059195-96.03352918368104j),(375.8580991311311-666.3884783359382j),(-60.22694329222695+617.737781921856j)
528,(507.3039903248228-463.11476520763557j),(457.24245293691604+157.10793256214984j),(-357.5318181922523+166.78929784864877j),(386.3373599509156-223.27885050015394j),(703.1322668348379-311.25290072789824j),(101.05146084455832-497.53824428139575j),(-462.4880502946644-352.67175988730764j),(858.5188887822129+166.5405235253695j),(-662.5374492569783-111.6671890788842j),(375.2275112932026-648.6736140098747j),(-77.08551365873701+595.7433416054j)
529,(490.00957479201594-468.59535290737307j),(470.3223445171162+146.57627434973705j),(-364.7145455961739+162.8683024427475j),(394.37481507114063-223.11340462190017j),(709.1537729492078-310.1924204234815j),(99.48688226966847-503.34861018709967j),(-462.9993089001621-363.9141396479094j),(879.3539898461671+183.08878273670445j),(-673.3159506489134-110.27447848160033j),(384.35200312377196-654.5628350625385j),(-75.7723557103539+612.8659746456792j)
530,(514.4145561252132-448.2087303982077j),(473.4802940373601+166.34375335059943j),(-379.49789684297053+151.84629975544667j),(417.00317295775363-208.49265394085592j),(740.274384501115-289.89092135189526j),(119.1065857783286-510.8804888856378j),(-465.2919202906611-392.1204927826192j),(884.0540720334151+209.36945345495468j),(-690.8350815543795-155.49649850506074j),(413.11412890022973-667.658025495896j),(-106.4247898654708+621.0343654989275j)
531,(456.9853729612175-455.17629141667214j),(456.13433197968345+138.13204293965083j),(-337.55401655487384+150.58069966756636j),(378.3180122819636-195.6967111929035j),(627.4950897993498-363.45161141479326j),(87.18171532245286-479.95351793568045j),(-462.58851963177483-317.7025833692769j),(850.8701413225023+162.34153218940511j),(-628.1941273581572-105.20828974889707j),(375.92036182721785-602.5768110086684j),(-79.05664246342853+571.0372547457287j)
532,(508.65131480470774-425.8335077382136j),(455.58369436470844+185.46075099107185j),(-363.8088996575101+136.15674050518777j),(407.1082944971989-185.47396827908767j),(722.5324211811794-293.6268951936252j),(118.86305189919264-480.24140291870106j),(-435.67921575414306-388.1045521288981j),(857.2143060921406+215.61090615362497j),(-661.2884072440362-150.6257366984103j),(400.0999682545047-633.8377387112945j),(-123.04904026514453+599.808622747809j)
533,(508.6049194384153-435.39038041848937j),(466.4425660970102+163.8382417486719j),(-370.119093353094+144.61246598524133j),(398.6834261957858-198.26075913827125j),(715.795858014156-303.30380787106435j),(107.29181429484902-500.7585970300552j),(-450.2322488342514-376.2130970058543j),(879.8436445490793+209.07724247332754j),(-680.2237604765094-162.9685373755607j),(386.38811488185013-653.1951696590658j),(-111.99585316974816+607.3634016059201j)
534,(475.7459621873383-435.17540486335884j),(445.3308855165973+160.1222008631197j),(-350.052832243387+138.61130166696262j),(392.10161249911096-171.00014047037124j),(675.4713529404391-280.3941139484623j),(96.60466305746681-471.34349157311055j),(-413.5062254879591-367.38103303088525j),(811.0272539279962+171.6116272128873j),(-626.2543347955168-149.48226656532333j),(366.41442312928115-598.6424119230212j),(-103.30841081393736+579.8249015336j)
535,(496.57887436386545-444.08015970609466j),(452.03739873691694+167.36502654689656j),(-359.98372060206435+135.60651932630913j),(392.6664711543169-170.7128834485495j),(691.5898736833205-310.121924053559j),(103.64921087806192-486.1417285269589j),(-421.23472395118597-369.1199864330137j),(840.6306899295064+192.69650554218418j),(-648.7836955230315-164.25656891504792j),(371.6549219094043-624.2040614562186j),(-93.91489983846566+604.7252035752914j)
536,(528.2308956637935-419.2248045443438j),(465.6444447296561+191.21785079058338j),(-375.46295748587704+128.21548552503685j),(420.31902903818843-177.0430575852528j),(726.3827746566988-278.51578397351676j),(111.09597647505174-496.70184954964003j),(-431.9837902439166-407.2599023933902j),(841.6224571596508+214.3885208998258j),(-652.6655205519936-175.010127492798j),(397.2009028917488-652.0474763313927j),(-124.55632585527579+595.1869495377387j)
537,(521.8757398372569-444.25607874703394j),(448.910038738291+176.89403370075559j),(-375.553427521774+139.89834878745611j),(411.87064260964104-168.00847192993584j),(709.0256098336091-286.43017371619624j),(114.50753920272116-494.55943098514405j),(-421.75540209563724-407.26953507403846j),(879.1052875385124+218.66488642049268j),(-668.6707326405195-177.64423097275696j),(396.68879841026444-650.8174682093266j),(-124.19478273462914+604.3960128699663j)
538,(524.2220811926436-439.73935290796265j),(467.8429407689881+180.28595350958776j),(-387.4575789405196+137.80120375721654j),(420.7393870734089-169.2404699424494j),(736.5828396927781-293.56282962422245j),(114.58361540202729-518.5150570148284j),(-424.3192195918069-406.3071254359384j),(886.2625135806067+235.48050723351022j),(-672.8292426844691-193.82775725375862j),(414.91814143113834-660.4825833059747j),(-134.28428876923473+616.6405130284866j)
539,(504.85382114029153-417.1866424285692j),(448.62839277704677+180.91313886163437j),(-378.7716617454171+127.76718062540677j),(420.8597787524847-155.18219214171287j),(709.2018351462996-271.072156441943j),(117.87301156920189-494.0269502752968j),(-415.77073188061604-418.605124701162j),(850.030138860887+240.04928678570724j),(-658.1287566296191-198.52841232445203j),(409.8701470808633-632.1930682926401j),(-133.6253289426683+599.861143313289j)
540,(498.6971979097855-409.79783036223967j),(432.5107032016742+180.39112864853874j),(-364.97417354402654+110.24788809663735j),(403.83342440764216-132.04708727410895j),(698.4519004881196-260.5277238703471j),(114.06706993879068-474.61453628567403j),(-389.02727649129366-399.2230311288992j),(825.0429177979922+231.9042105750844j),(-632.4735822839989-191.07342926097914j),(381.7227336894807-599.2230395593884j),(-132.7567527442078+568.3700430607597j)
541,(460.8291273301844-429.5360779119298j),(426.46044314925444+145.88701156975688j),(-342.2952260083107+132.3463432390933j),(380.36694614130784-157.08073105502163j),(644.5726830945345-285.23076047965077j),(74.62454943294696-449.9056132016569j),(-400.2226327899075-369.3065383061032j),(821.9225927307633+153.09882999155914j),(-600.4307630683873-150.953759893816j),(334.44652797936703-605.6066985267878j),(-98.61241722853904+554.1823977265889j)
542,(506.8708574892696-420.2706385499856j),(443.7654469078784+207.62282882028993j),(-364.86880383951603+95.32647950786685j),(430.6841645552412-132.42322950811783j),(710.1227477229534-244.5170138352377j),(126.41235413383944-476.73963447080547j),(-381.17532497397747-429.79379033234574j),(837.8250461883534+238.53560818957385j),(-639.6655421775363-235.36507440588542j),(401.7948284135264-609.9179174706309j),(-158.6354277037805+575.6937564137988j)
543,(497.95381476619906-423.29990638251815j),(441.69782744868326+186.70276271424908j),(-370.2962134790832+116.26793146420846j),(416.24329563713945-126.8846535731783j),(688.7631901796952-255.99405464467662j),(107.75706357347038-473.33384401231257j),(-394.18772205814196-419.12885802081104j),(863.7777905134652+246.37547085672898j),(-633.0198080857414-206.90971193074927j),(396.73847369046547-626.2581492949673j),(-128.05514096179562+579.6680828426931j)
544,(505.0066650683694-424.8165397872896j),(435.9458319000945+186.08502363890815j),(-371.56521816307526+100.98794200324465j),(417.10987293223934-123.33910084950865j),(710.0026109079407-265.0123371568868j),(114.64468061637318-477.52469505577153j),(-382.0039554677121-421.0982376531844j),(822.2549496772195+239.5381100276632j),(-623.9047019190009-214.81151867442844j),(401.8032877396787-616.3825224536137j),(-137.3447009703854+579.8870068396856j)
545,(512.5603670591014-415.806580695676j),(431.7895417889283+185.14257316702344j),(-366.259440523624+104.83726192243502j),(419.8822498110137-120.86814283016076j),(701.2613150301826-259.29515304046475j),(111.66147877925714-480.9293279811224j),(-377.98694124894087-419.857751012152j),(838.5906042979722+226.86045649522177j),(-630.8060700383542-215.57927488094364j),(391.51063970389436-623.8137789888626j),(-145.66440660839294+588.2479103729979j)
546,(475.019574546196-390.3462363591916j),(404.14934967465314+179.7453202827611j),(-355.77658502326545+99.24533961011066j),(397.73337472180316-105.3071225963225j),(655.9367461892871-251.5347344316472j),(106.91530811742331-450.43863713588604j),(-354.4355141709032-410.26022302618327j),(801.2118111106765+235.60140807574436j),(-601.415249724445-205.5984384910211j),(377.6789852163356-596.7842005785911j),(-140.93210143607973+557.3641211376535j)
